职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
销售支持岗,4.5-6千,贵阳·观山湖区,无需经验,大专,众诚汽车保险股份有限公司,保险,已上市,1000-5000人,绩效奖金;节日福利;带薪年假;周末双休;补充医疗保险;五险;培训,,
售后服务专员,7千-1.2万,杭州·上城区,无需经验,大专,中国人寿保险股份有限公司杭州市分公司,金融/投资/证券,国企,10000人以上,节日福利;生日福利;周末双休;晋升空间;培训,旅游;团建活动;工作自由;工作简单;氛围好;晋升;节假日,
组训岗,4-6千,新余·渝水区,无需经验,本科,新华人寿保险股份有限公司江西分公司,金融/投资/证券,已上市,500-1000人,绩效奖金;节日福利;带薪年假,采购;宣导;活动量管理;投诉受理;企业;督导整改,销售训练 销售辅助 销售追踪
银保业务中心-渠道管理岗(J14011),8千-1.2万·15薪,成都·锦江区,5年及以上,本科,大家人寿保险股份有限公司,保险,民营,未知,五险一金;绩效奖金;节日福利;带薪年假;专业培训;餐饮补贴,寿险行业;保险学;渠道合作;协议签订;保险,银行渠道
养老规划师,8千-1.2万,沈阳·沈河区,1年及以上,大专,泰康养老保险股份有限公司辽宁分公司,保险,民营,10000人以上,绩效奖金,需求分析;方案设计;信托;保险;风险管理;医疗,金融 财富管理 客户关系维护 金融理财
财险贵州-黔西南中支-行政事务辅助岗(J52462),4-5千,黔西南,1年及以上,本科,太平财产保险有限公司贵州分公司,保险,国企,500-1000人,培训,整理归档;会议接待;文档收发;职场布置;保障;材料归档;保险,
人事助理,4.5-6.5千,郑州,无需经验,大专,中国人寿保险股份有限公司郑州市分公司,金融/投资/证券,国企,10000人以上,内部培训;员工福利;培训,,
平安优+计划,5千-1万,太原·杏花岭区,1年及以上,大专,中国平安人寿保险股份有限公司,保险,民营,未知,内部培训;培训,保单服务;保险;奖金;职业发展;团队建设;津贴;发展空间;晋升机会,销售
平安正式编制劳动合同员工（无责底薪六险一金工会福利,9千-1.8万,上海·浦东新区,6年及以上,本科,中国平安人寿保险股份有限公司湖北分公司,保险,合资,未知,双休不加班;工会福利;五险一金;专业培训;带薪年假;年终奖,六险一金;无责底薪;股权激励;管理津贴,
国企五险一金/带薪培训/车险续费专员,8千-1.5万·13薪,洛阳·西工区,无需经验,中技/中专,中国太平洋财产保险股份有限公司保定中心支公司,保险,国企,未知,年终奖;节日福利;缴纳五险;带薪培训;五险一金;绩效提成;假日福利,保险;坐班;岗位津贴;周末单休;高薪,
售后服务顾问,3-6千,徐州·云龙区,无需经验,大专,中国人寿保险股份有限公司徐州市分公司第三营销服务部,计算机软件,国企,10000人以上,绩效奖金;专业培训;员工旅游;补充医疗保险;弹性工作;培训,底薪;团建;客服;客户咨询;问题处理;客户反馈,
退税规划顾问,7千-1.3万,广州·越秀区,3-5年,大专,中国人寿保险股份有限公司广州市分公司,保险,国企,10000人以上,专业培训;年终奖,管理;售后服务;保险;客户维护;理赔;保单保全;业务办理;信息咨询;旅游,销售 金融理财
医健服务运营岗,6千-1万,惠州,无需经验,本科,中国平安财产保险股份有限公司惠州中心支公司,保险,已上市,150-500人,五险一金;绩效奖金;专业培训;定期体检;带薪年假;补充医疗保险,医药,
保单服务专员,2-4千,武威,无需经验,大专,中国人寿保险股份有限公司武威分公司凉州第一营销服务部,保险,已上市,50-150人,补充医疗保险;专业培训;员工旅游;出国机会;意外险,文员;公司养老金,
保险业务推动,4-8千,昆明·盘龙区,无需经验,大专,中国人寿保险股份有限公司昆明市盘龙区支公司,保险,民营,未知,做五休二,保险;市场拓展;保险行业;保险产品;品牌影响力;客户覆盖率,销售 市场营销 金融 销售策略
保险康养顾问,15-30万/年,潍坊·昌邑市,无需经验,大专,中国平安人寿保险股份有限公司山东分公司,保险,民营,10000人以上,内部培训;培训,保险;奖金;津贴;团队建设;职业发展;发展空间;晋升机会,
综合金融理财顾问,4-8千,昆明·盘龙区,1年及以上,大专,中国人寿保险股份有限公司昆明市盘龙区支公司,保险,民营,未知,不加班;周末双休;员工旅游;通讯补助,全勤奖;定期团建;待遇好;节假日休;医疗保险;法定节假,
人事助理,3-6千,昆明·盘龙区,1年及以上,大专,中国人寿保险股份有限公司昆明市盘龙区支公司,保险,民营,未知,带薪年假;周末双休;专业培训;节日福利;绩效奖金;年终奖励,定期团建;内部晋升;职业发展;法定节假;团建;全勤,
总公司-健康服务部-健康服务产品经理,1.8-3万·15薪,上海·虹口区,3年及以上,本科,复星联合健康保险股份有限公司,保险,合资,150-500人,,运营;需求分析;项目管理;产品设计;临床医学;功能开发;临床;推广计划;保险;体检,产品规划 运营策略
业务推动岗,7-9千,深圳·南山区,2年及以上,本科,阳光人寿保险股份有限公司深圳分公司,保险,民营,500-1000人,五险一金;补充医疗保险;绩效奖金;专业培训;年终奖金;餐饮补贴,数据管理;银保渠道;企划;渠道管理,市场营销
央企储备主管,7.2千-1.3万·15薪,郑州·金水区,无需经验,大专,中国人寿保险股份有限公司郑州市分公司,保险,国企,10000人以上,岗前培训,招聘;招聘计划;管理;成长;发展;奖金;商业保险;无责底薪;年轻团队;节假日;聚餐;无需加班,金融
德企储备主管,6千-1.2万,青岛·市南区,无需经验,大专,安联人寿保险有限公司青岛分公司,保险,民营,未知,培训,教育;会计;客户开拓;保单售后服务;团队发展;寿险顾问;人性化,销售 金融 保单销售
明亚保险经纪销售经理（全国展业）,2-3万,北京·朝阳区,3年及以上,本科,明亚保险经纪股份有限公司北京分公司,金融/投资/证券,民营,5000-10000人,专业培训;定期体检,保险;不限行业,
0981FK-长护险运营岗,4.5-6千,天津·河西区,5-7年,本科,平安健康保险股份有限公司天津分公司,保险,合资,少于50人,定期体检;五险一金;高温补贴;节日福利;带薪年假,年终分红,
售后服务专员+福利好待遇高+双休,1-1.5万,青岛·市北区,无需经验,大专,中国人寿保险股份有限公司青岛市市北区第二支公司,保险,国企,10000人以上,系统培训;双休;五险一金;员工旅游;专业培训;弹性工作;培训,待遇高;佣金;津贴;养老保险;晋升机会;意外保险,
团体客户团队 团体客户服务及运营岗,8千-1.4万,上海,1年及以上,本科,中国平安财产保险股份有限公司上海分公司,保险,已上市,1000-5000人,带薪年假;五险一金;年终奖金,运营优化;客户运营;优化客户体验;策略优化;需求分析;业务洞察,营销策划 数据驱动
银行保险服务顾问,5千-1万,肇庆·端州区,1年,大专,太平人寿保险有限公司肇庆中心支公司,保险,国企,500-1000人,培训,全职;保险;晋升,银行 银行保险 渠道销售 金融
银保资深培训讲师(J11255),1.8-2.5万·16薪,上海·浦东新区,8-9年,本科,中信保诚人寿保险有限公司上海分公司,保险,合资,500-1000人,五险一金;带薪年假;餐饮补贴;做五休二,寿险;全薪病假,
四级机构负责人,15-30万/年,广州·天河区,4年及以上,本科,瑞众人寿保险有限责任公司广东分公司,保险,国企,500-1000人,生日福利;免费培训;五险一金;节日福利;补充医疗保险;交通补贴;培训,寿险公司;支公司负责人;保险;团队建设,
保险运营岗,8-9千,上海·浦东新区,2-3年,本科,广东华升保险代理有限公司,金融/投资/证券,民营,少于50人,五险一金;专业培训;定期体检,保险运营专员,
高级合伙人（国内养老标杆品牌）,100-200万/年,深圳·罗湖区,5年及以上,大专,泰康人寿保险有限责任公司深圳分公司,保险,民营,10000人以上,社保;周末双休,合伙人;CFO;理财经理;CEO;团队管理;团队搭建;客户邀约;奖金,销售总监 投资
世界500强诚聘优秀管培生,7千-1.2万,郑州·金水区,无需经验,本科,中国人寿保险股份有限公司郑州市分公司,保险,国企,10000人以上,五险一金;绩效奖金;项目奖金;免费培训;弹性工作,管理;售后理赔;咨询服务;全勤奖;时间自由;管理津贴;津贴,
品质管理岗/主管,9千-1.5万,深圳·南山区,3年及以上,本科,民生人寿保险股份有限公司深圳分公司,保险,国企,未知,品质管理培训;五险一金;餐饮补贴;节日福利;周末双休,品质管理;品质监控;问题件处理;续期管理;保险运营;年度体检,
白班客服内勤/节假日休/可居家,5-8千,南平·延平区,无需经验,高中,中国大地财产保险股份有限公司,保险,国企,10000人以上,培训;年终奖;高温补贴;社保;带薪培训,居家办公;多劳多得;白班;上不封顶;团建聚餐;法定节假,电话销售
助理客户总监（信用险） ID199420,3-4万,深圳,8年及以上,本科,达信（中国）保险经纪有限公司,保险,外资（欧美）,150-500人,年终奖金;专业培训;五险一金;带薪病假;带薪年假;培训,客户总监;保险;商业保险;团建活动;氛围融洽;职业发展,
白班客服内勤/节假日休/可居家,5-8千,呼和浩特·新城区,无需经验,高中,中国大地财产保险股份有限公司,保险,国企,10000人以上,培训;年终奖;高温补贴;社保;带薪培训,居家办公;多劳多得;白班;上不封顶;团建聚餐;法定节假,电话销售
白班客服内勤/节假日休/可居家,5-8千,苏州,无需经验,高中,中国大地财产保险股份有限公司,保险,国企,10000人以上,培训;年终奖;高温补贴;社保;带薪培训,居家办公;多劳多得;白班;上不封顶;团建聚餐;法定节假,电话销售
迈巴赫销售经理,30-36万/年,上海·静安区,5年及以上,大专,上海冠松汽车股份有限公司——金融保险管理,汽车,合资,1000-5000人,五险一金;绩效奖金;餐饮补贴;带薪年假,全勤奖,汽车销售 销售管理
热线接听岗,5-6千,宁波·鄞州区,1年及以上,大专,东海航运保险股份有限公司,保险,国企,150-500人,,咨询;理赔;回访;系统录入;投诉;台账登记;电话服务;来电咨询;报案;电话热线,
眉山丨编制丨有人带的客服岗位,6千-1.2万,眉山·东坡区,无需经验,高中,阳光财产保险股份有限公司四川省分公司,保险,合资,未知,年终奖金;生日福利;节日福利;带薪假期;年假;培训,节假日;有人带;500强;产假;底薪;上不封顶;六险一金,
金牛区丨编制丨有人带的客服岗位,6千-1.2万,成都·金牛区,无需经验,高中,阳光财产保险股份有限公司四川省分公司,保险,合资,未知,年终奖金;生日福利;节日福利;带薪假期;年假;培训,节假日;有人带;500强;产假;底薪;上不封顶;六险一金,
遂宁丨编制丨有人带的客服岗位,6千-1.2万,遂宁·船山区,无需经验,高中,阳光财产保险股份有限公司四川省分公司,保险,合资,未知,年终奖金;生日福利;节日福利;带薪假期;年假;培训,节假日;有人带;500强;产假;底薪;上不封顶;六险一金,
北京分公司-重大客户业务中心销售岗位,8千-1.6万,北京·东城区,2年及以上,本科,太平洋健康保险股份有限公司,保险,国企,500-1000人,五险一金;补充医疗保险;带薪年假;节日福利,保险;售后服务,销售演示 金融服务
队伍管理岗（培训/绩效/薪酬）,6千-1万·15薪,福州,1-3年,本科,中国平安财产保险股份有限公司福建分公司,保险,已上市,1000-5000人,年终奖;培训;企业年金,失业保险;医疗保险;工伤保险;公积金;补充保险;节日费;社会保险;生育保险;年休假,
保险康养顾问高才计划02,1-2万,苏州,无需经验,大专,中国平安人寿保险股份有限公司,保险,已上市,未知,内部培训;补充医疗保险;专业培训,保险行业;高级管理;团队发展;保险,销售 营销 金融行业 保险销售
健康财富规划师,2-4万,昆明·盘龙区,3年及以上,大专,泰康人寿保险有限责任公司云南分公司,保险,民营,1000-5000人,补充医疗保险;补充公积金;免费班车;员工旅游;专业培训;绩效奖金;年终奖金;弹性工作;定期体检,,
