职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
跨境电商运营（TEMU，OZON，Tiktok）,4.5-8千,苏州·高新区,1年及以上,本科,苏州肖安能电子科技有限公司,互联网/电子商务,民营,少于50人,餐饮补贴,售后;客服;英语读写;管理推广;TEMU运营;OZON运营;Tiktok运营;婚纱礼服,店铺销售 速卖通销售
营运经理,1-1.4万,宁波·鄞州区,3年及以上,大专,上海宝龙商业地产管理有限公司宁波江北分公司,物业管理/商业中心,民营,150-500人,,运营;维护客户关系;资产管理;预防措施;装修方案;经营指标;调整方案;处理;多经;管理规范,市场推广
营运经理,8千-1.2万,成都·青羊区,5-8年,大专,深圳茂业商厦有限公司,批发/零售,民营,10000人以上,五险一金,供应商管理;卖场管理;商品管理;员工管理;标注;楼层管理;营运现场管理;商品价签,销售数据管理 销售目标
物流/运营专员,4.5-6千·13薪,南京·建邺区,1年,大专,上海国培供应链管理有限公司,医疗设备/器械,民营,50-150人,五险一金;绩效奖金;年终奖金;专业培训;节日福利;带薪年假;员工旅游;通讯补贴;交通补贴;周末双休;补充医疗保险,,
运营双休,6-7千,郑州,1年及以上,本科,郑州新晖网络科技有限公司,计算机软件,民营,少于50人,双休;五险一金;绩效奖金;年终奖金;带薪年假,办公软件;数据分析;运营管理;分析运营数据,业务流程优化
美国外贸亚马逊运营专员,6千-1.2万,镇江,1年,大专,锐一国际贸易有限公司,贸易/进出口,创业公司,50-150人,带薪年假;绩效奖金;专业培训;定期体检;年终奖金;五险,亚马逊;跨境电商;外贸;英语翻译,
XA-运营开发工程师,1.8-2.5万,成都·武侯区,3年及以上,本科,腾讯瑞德铭（重庆）科技发展有限公司,计算机软件,民营,未知,五险一金;年终奖金,go;python,
跨境电商运营,5千-1万·13薪,苏州,无需经验,大专,苏州美麟进出口有限公司,服装/纺织/皮革,民营,50-150人,节日福利;餐饮补贴;高温补贴;生日福利;年终奖金,跨境电商;tk;店铺运营管理;选品;选品上架;维护;ps;listing,
业务专员+多平台运营+1688,6千-1万·13薪,苏州·苏州工业园区,1年及以上,大专,万冠塑胶（苏州工业园区）有限公司,印刷/包装/造纸,民营,50-150人,员工旅游;交通补贴;餐饮补贴;通讯补贴;专业培训;绩效奖金;年终奖金;定期体检,拓展市场,销售
基金运营,6-9千,广州·海珠区,1-3年,本科,广州君杰实业集团有限公司,房地产,民营,1000-5000人,五险一金;员工旅游;餐饮补贴;年终奖金;定期体检;专业培训,,
营运助理,4-5千·13薪,武汉·东西湖区,1-3年,本科,武汉东西湖万达广场商业管理有限公司,物业管理/商业中心,民营,150-500人,消防安全培训;培训辅导;安全知识培训,办公软件;营运;处理客诉;经营分析;营运品质;线上活动,
营运助理,3-4千·16薪,荆门,无需经验,本科,荆门万达广场商业管理有限公司,物业管理/商业中心,民营,10000人以上,定期体检;年终奖金;专业培训;五险一金,办公软件;包三餐;员工生日会;员工团建活动,
运营主管,4-7千,襄阳·樊城区,3年及以上,本科,苏州悠康智能科技有限公司,互联网/电子商务,国企,少于50人,,养老行业经验,
营运文员,4-5千,昭通,1年及以上,本科,新城控股集团股份有限公司,房地产,已上市,10000人以上,五险一金;通讯补贴;专业培训;定期体检;免费食堂,,
营运主管,6-8千,泰州·靖江市,3-4年,大专,印力商用置业有限公司,房地产,合资,1000-5000人,带薪年假;五险一金;节日福利;周末双休;做五休二,,
小红书运营,50元/天,广州,无需经验,,广州易择信息咨询有限公司,互联网/电子商务,民营,少于50人,,,
短视频运营助理/居家,180元/天,西宁,无需经验,,嘉兴与风网络科技有限公司,计算机软件,民营,未知,弹性工作;培训;提成,电商带货;时间自由;应届生招聘;居家兼职;日结;线上办公,
抖音营运专员,4-6千,珠海·珠海高新区,1年,大专,珠海市爱婴岛商贸连锁有限公司,快速消费品(食品、饮料、化妆品),民营,1000-5000人,五险一金;周末双休,运营维护;抖音;抖音营运;母婴连锁,活动策划方案
脑机智能穿戴产品品牌运营专员,1-2万,东莞·塘厦镇,1年及以上,本科,熵云脑机（杭州）科技有限公司,互联网/电子商务,民营,少于50人,五险一金;带薪年假;股票期权;项目奖金;免费班车;出差补贴;租房补贴;专业培训,,
餐厅前台营运助理,3.5-5千,广州,无需经验,本科,广东风调雨顺农业科技发展有限公司,餐饮业,民营,少于50人,餐饮补贴;绩效奖金;年终奖金;定期体检;员工旅游,餐厅;前台;餐厅前台;前台营运;营运助理;文员;助理,
居家视频运营专员-接受小白,180元/天,齐齐哈尔,无需经验,,嘉兴与风网络科技有限公司,计算机软件,民营,未知,培训;提成,线上办公;兼职;居家兼职;应届生招聘;人走账清;日结;长期可做,
营运文员,4-5千·13薪,珠海·香洲区,1年及以上,本科,金发科技股份有限公司,原材料和加工,已上市,10000人以上,五险一金;年终奖金;专业培训;定期体检,商场运营,
短视频运营助理+双休,5-8千,重庆·渝中区,无需经验,大专,童朵文化传媒（重庆）有限公司,影视/媒体/艺术/文化传播,民营,未知,五险一金;绩效奖金;专业培训;年终奖金;节日福利,数据分析;短视频发布;内容策划;视频剪辑;短视频;脚本撰写,
营运助理（重庆万州）,4-5千·16薪,重庆·万州区,1年及以上,本科,重庆市万州区万达广场商业管理有限公司,物业管理/商业中心,民营,50-150人,五险一金;年终奖金;带薪年假;节日福利,商业;包三餐,
微信运营/微信客服 （非销售岗）,4-7千,武汉·东西湖区,3年及以上,大专,上海恒印影像科技有限公司,互联网/电子商务,民营,150-500人,员工旅游;专业培训;绩效奖金;年终奖金;五险;培训,提供食宿;推广;维护客户关系;互联网,客户关系 客户服务
营运经理,2-4万,大理,5年及以上,本科,大理苍海高尔夫度假村有限公司,酒店/旅游,合资,150-500人,绩效奖金;年终奖金,数据分析;运营;项目管理;推广;团队管理;电子商务;平台运营,市场营销 运营策略 战略规划
外贸社媒运营,6千-1.2万,东莞,1年及以上,大专,东莞市伟力登激光科技有限公司,机械/设备/重工,民营,少于50人,五险一金;绩效奖金,,
电商运营（五险一金，包食宿）,9千-1.3万·15薪,杭州·余杭区,无需经验,大专,山东星智海人力资源有限公司,专业服务(咨询、人力资源、财会),民营,未知,五险一金,数据分析;推广;电商;电商平台;订单处理;客户咨询;提升店铺流量;优化产品页面,营销策略 促销活动策划
资深营运经理/大客户经理,1.8-2.2万,深圳,3年及以上,大专,上海安锐盟企业服务有限公司,物业管理/商业中心,合资,5000-10000人,周末双休;带薪年假;五险一金;年终奖金;定期体检;社保缴纳,项目管理;运营管理;物业行业;客户投诉处理;商务拓展,
电商营运4名,6千-1万,曲靖,无需经验,本科,云南龙布瑞生物科技有限公司,制药/生物工程,民营,少于50人,专业培训;绩效奖金;年终奖金;餐饮补贴,计算机;电子商务;京东;天猫;淘宝;保险,市场营销
商家运营BD,4-6千,银川,无需经验,,宁夏合胜云网络科技有限公司,互联网/电子商务,民营,少于50人,,,
金融服务专员-综合银行营运部,5-6.5千,广州·天河区,1年,大专,汇丰环球客户服务（广东）有限公司,金融/投资/证券,外资（欧美）,10000人以上,五险一金;补充医疗保险;专业培训;绩效奖金;定期体检;节日福利;带薪年假,,银行账户
国内电商运营主管《地铁口/高薪资》,1.3-1.8万,深圳,5年及以上,大专,深圳市嘉轩贸易有限公司,批发/零售,民营,少于50人,五险一金;补充医疗保险,数据分析;推广;团队管理;淘宝;电商运营;互联网渠道;客单价,销售计划 运营策略
用户运营,7千-1万,重庆,5年及以上,,重庆点阵工坊科技有限公司,计算机软件,民营,少于50人,五险一金,数据分析;制定目标;管理运营团队;用户拉新,
新媒体运营,4-8千,临沂·兰山区,2-3年,大专,总图（山东）工程技术有限公司,建筑/建材/工程,民营,少于50人,年终奖金,数据分析;运营;抖音;新媒体运营;视频拍摄;平台运营;拍摄剪辑;品牌打造;脚本创作;视频内容策划,
电商运营总监,1.5-2.5万,杭州,5年及以上,本科,炬能数科（杭州）科技有限公司,互联网/电子商务,民营,50-150人,五险,成本控制;运营管理;电商;供应链;B2C;活动运营,
运营,6千-1万,宁波,无需经验,大专,浙江花见文化科技有限公司,计算机软件,民营,少于50人,年终奖金;补充公积金,,
无人机飞手,4-8千,大同,无需经验,中技/中专,大同市云冈区未来空域科技服务中心（个体工商户）,生活服务,民营,少于50人,专业培训,工作能力强,
抖音运营,7-9千,重庆·渝中区,3年及以上,大专,重庆珍爱卫生用品有限责任公司,快速消费品(食品、饮料、化妆品),民营,150-500人,周末双休,运营;短视频;质量把控;后期剪辑;现场执行;数据运营;脚本撰写;短视频运营;定期团建,运营策略
店铺直播运营,3-6千,济南,1-3年,大专,山东华立达集团有限公司,多元化业务集团公司,民营,少于50人,五险一金,直播;中文;新闻,
短视频运营,5-8千,清远·清城区,2-3年,大专,清远立晟科技有限公司,计算机软件,民营,未知,专业培训;餐饮补贴;带薪年假;五险,全勤奖,
外贸运营,6-8千,东莞·桥头镇,1年及以上,大专,广东鼎艺潮玩文化创意有限公司,娱乐/休闲/体育,民营,50-150人,五险;晋升空间,包食宿;运营;google,
传媒推广运营岗,5-6千,南京,1年及以上,本科,江苏泽物装饰工程有限公司,家居/室内设计/装潢,民营,少于50人,,网络推广,
流量运营-公司核心,8千-1.2万,北京·朝阳区,无需经验,本科,人合云学（北京）教育科技有限公司,互联网/电子商务,民营,150-500人,,数据分析;excel;统计;抖音;广告投放;理工;数据;投放策略;roi,销售
网络运营专员,8千-1.2万,深圳·龙岗区,3年及以上,本科,深圳市科达嘉电子有限公司,电子技术/半导体/集成电路,民营,500-1000人,五险一金;带薪年假;带薪病假,数据分析;推广;广告投放;广告;视频剪辑;uv;roi;账户管理;pv,网络营销
海外社媒运营专员,6-8千·13薪,宁波·鄞州区,1年及以上,本科,浙江天齐国际贸易集团有限公司,互联网/电子商务,民营,1000-5000人,五险一金;绩效奖金;员工旅游,数据分析;运营;电子商务;平面设计;广告投放;英文;新媒体运营;国贸;平面;cet6,
外卖店营运员,3-4千,西安,无需经验,,西安观观商贸有限公司,批发/零售,民营,少于50人,五险一金;补充医疗保险;补充公积金,售后;客服;客户咨询;活动宣传;服务流程,
营运经理/楼层经理/运营经理,1-1.5万·13薪,武汉·汉阳区,3-4年,本科,湖北恒信德龙实业有限公司武汉摩尔城管理分公司,物业管理/商业中心,民营,150-500人,节日福利;专业培训;高温补贴;包吃;弹性工作;员工旅游;年终奖金,楼层经理;营运经理;现场管理;工作餐,
AIGC新媒体运营小白/学徒,8千-1.2万·13薪,北京·朝阳区,无需经验,大专,材运多多（北京）科技有限公司,外包服务,民营,少于50人,五险一金;员工旅游;出国机会;绩效奖金;专业培训,接受0基础,
居家视频运营专员-接受小白,180元/天,齐齐哈尔,无需经验,,嘉兴与风网络科技有限公司,计算机软件,民营,未知,培训;提成,线上办公;兼职;居家兼职;应届生招聘;人走账清;日结;长期可做,
营运文员,4-5千·13薪,珠海·香洲区,1年及以上,本科,金发科技股份有限公司,原材料和加工,已上市,10000人以上,五险一金;年终奖金;专业培训;定期体检,商场运营,
小红书运营,100元/天,中山,无需经验,,广州易择信息咨询有限公司,互联网/电子商务,民营,少于50人,培训;有提成;绩效奖金;项目奖金;专业培训;零食下午茶;带薪年假,定期团建,
营运助理（重庆万州）,4-5千·16薪,重庆·万州区,1年及以上,本科,重庆市万州区万达广场商业管理有限公司,物业管理/商业中心,民营,50-150人,五险一金;年终奖金;带薪年假;节日福利,商业;包三餐,
电商运营（五险一金，包食宿）,9千-1.3万·15薪,杭州·余杭区,无需经验,大专,山东星智海人力资源有限公司,专业服务(咨询、人力资源、财会),民营,未知,五险一金,数据分析;推广;电商;电商平台;订单处理;客户咨询;提升店铺流量;优化产品页面,营销策略 促销活动策划
微信运营/微信客服 （非销售岗）,4-7千,武汉·东西湖区,3年及以上,大专,上海恒印影像科技有限公司,互联网/电子商务,民营,150-500人,员工旅游;专业培训;绩效奖金;年终奖金;五险;培训,提供食宿;推广;维护客户关系;互联网,客户关系 客户服务
营运经理,2-4万,大理,5年及以上,本科,大理苍海高尔夫度假村有限公司,酒店/旅游,合资,150-500人,绩效奖金;年终奖金,数据分析;运营;项目管理;推广;团队管理;电子商务;平台运营,市场营销 运营策略 战略规划
资深营运经理/大客户经理,1.8-2.2万,深圳,3年及以上,大专,上海安锐盟企业服务有限公司,物业管理/商业中心,合资,5000-10000人,周末双休;带薪年假;五险一金;年终奖金;定期体检;社保缴纳,项目管理;运营管理;物业行业;客户投诉处理;商务拓展,
金融服务专员-综合银行营运部,5-6.5千,广州·天河区,1年,大专,汇丰环球客户服务（广东）有限公司,金融/投资/证券,外资（欧美）,10000人以上,五险一金;补充医疗保险;专业培训;绩效奖金;定期体检;节日福利;带薪年假,,银行账户
国内电商运营主管《地铁口/高薪资》,1.3-1.8万,深圳,5年及以上,大专,深圳市嘉轩贸易有限公司,批发/零售,民营,少于50人,五险一金;补充医疗保险,数据分析;推广;团队管理;淘宝;电商运营;互联网渠道;客单价,销售计划 运营策略
FM（体验店运营顾问）,3-6千,晋中,2年,大专,HONOR荣耀手机营销项目,通信/电信运营、增值服务,外资（欧美）,5000-10000人,五险一金;通讯补贴;定期体检;绩效奖金,,
