职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
医药行业分析师,1-1.5万,上海·浦东新区,1年及以上,硕士,太平洋证券股份有限公司,金融/投资/证券,已上市,1000-5000人,,基本面分析,行业分析 行业分析师
投资经理/助理岗（资产管理总部）(J10985),1.5-2.5万,上海·浦东新区,3年及以上,硕士,南京证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;绩效奖金;定期体检;年终奖金;餐饮补贴;交通补贴;带薪年假;节日福利;补充医疗保险;周末双休;高温补贴,,
资产负债管理岗（资金管理部）(J11047),1-2万,南京·建邺区,无需经验,硕士,南京证券股份有限公司,金融/投资/证券,国企,1000-5000人,,,上市公司
投资经理(J12361),1.5-3万,天津·南开区,无需经验,本科,渤海证券股份有限公司,金融/投资/证券,国企,1000-5000人,保险;五险一金;绩效奖金;定期体检;年终奖金;餐饮补贴;专业培训;通讯补贴,,证券投资 股票投资 权益投资
资本市场部-债权销售岗(J10224),1.2-2万,北京·海淀区,1年及以上,本科,申港证券股份有限公司,金融/投资/证券,合资,1000-5000人,保险,校招,
总裁办公室(战略发展部)-运营管理部-运营管理岗,1.2-1.5万·20薪,上海,1-3年,硕士,国金证券股份有限公司,金融/投资/证券,民营,1000-5000人,,子公司管理,
研究所-宏观与国际研究部-宏观研究岗G01287,2-4万,上海·浦东新区,2年及以上,硕士,中信期货有限公司,金融/投资/证券,国企,1000-5000人,,,
二级市场证券交易员,5千-1万,重庆·渝北区,2年及以上,本科,四川巴罗股权投资基金管理有限公司,金融/投资/证券,民营,少于50人,,,
证券事务专员,1-1.5万,南京·溧水区,2年及以上,本科,开沃新能源汽车集团股份有限公司,汽车,民营,1000-5000人,五险一金;定期体检;餐饮补贴;带薪年假;通讯补贴;节日福利;高温补贴,免费班车,
行业研究员/投资经理,1.5-3万,上海·浦东新区,1年及以上,硕士,上海深梧资产管理有限公司,金融/投资/证券,民营,少于50人,五险一金;员工旅游;专业培训;绩效奖金;年终奖金;定期体检,私募,买方研究员
AI量化研究员（综合收入10k-25k-双休）,1-2万,广州·天河区,无需经验,大专,广东昭瑞投资有限公司,金融/投资/证券,民营,50-150人,,高额奖金;内部晋升,
策略研究员（综合收入12k-24k-周末双休）,1.2-2.4万,广州,1年及以上,大专,广东昭瑞投资有限公司,金融/投资/证券,民营,50-150人,岗前培训;五险一金;专业培训;员工旅游;绩效奖金,晋升;市场研究;分析行情;市场趋势分析;技术策略;分析策略,
研究所非银行业分析师/研究员/研究助理(000637),1.5-2.5万,上海·浦东新区,2年及以上,硕士,国盛证券有限责任公司,金融/投资/证券,国企,1000-5000人,,证券从业资格;调研;深度报告;电话会议;分析师;研究助理;研究员;佣金,路演 非银金融 证券投资咨询 上市公司
信息技术部运维岗(000643),1.5-2.5万,南昌·红谷滩区,无需经验,硕士,国盛证券有限责任公司,金融/投资/证券,国企,1000-5000人,,mysql;oracle;数据库;linux;测试;windows;系统维护;监控,证券行业 证券公司
稽核审计部审计岗(000632),1-1.5万,南昌·红谷滩区,3年及以上,硕士,国盛证券有限责任公司,金融/投资/证券,国企,1000-5000人,,数据分析;财务;审计;会计;期货;数学;工商管理;电子信息;经营管理,证券行业
研究所金融工程行业分析师/研究员/研究助理(000590),1.5-2.5万,北京·东城区,2年及以上,硕士,国盛证券有限责任公司,金融/投资/证券,国企,1000-5000人,,佣金,上市公司
研究所金融工程行业分析师/研究员/研究助理(000590),1.5-2.5万,深圳·福田区,2年及以上,硕士,国盛证券有限责任公司,金融/投资/证券,国企,1000-5000人,,证券从业资格;matlab;资格证书;量化研究;基金研究;行业轮动;电话会议;分析师;研究员;佣金,路演 上市公司
研究所汽车行业研究员/研究助理(000593),1.5-2.5万,上海·浦东新区,2年及以上,硕士,国盛证券有限责任公司,金融/投资/证券,国企,1000-5000人,,证券从业资格;调研;深度报告;电话会议;分析师,路演 上市公司
研究所质量控制岗(000597),1.5-2.5万,上海·浦东新区,2年及以上,本科,国盛证券有限责任公司,金融/投资/证券,国企,1000-5000人,培训,质量控制;质量审核;分析师;质控;研报撰写,证券投资咨询
研究所合规岗(000596),1.5-2.5万,上海·浦东新区,3年及以上,本科,国盛证券有限责任公司,金融/投资/证券,国企,1000-5000人,,证券从业资格;报表;合规管理;合规检查,证券研究报告
研究所汽车行业研究员/研究助理(000593),1.5-2.5万,北京·东城区,1年及以上,硕士,国盛证券有限责任公司,金融/投资/证券,国企,1000-5000人,,证券从业资格;调研;深度报告;电话会议;分析师;佣金,路演 上市公司
周末双休+六险二金投资顾问,5千-1万,赣州·章贡区,无需经验,本科,长江证券股份有限公司赣州五指峰路证券营业部,金融/投资/证券,已上市,未知,六险二金;带薪年假;周末双休;年终奖;双休;餐补;业绩提成;培训;晋升空间,基金从业;法定节假日,证券从业
团队负责人,1.5-2万,南京·江宁区,3年及以上,本科,国金证券股份有限公司南京双龙大道证券营业部,金融/投资/证券,已上市,1000-5000人,五险一金;补充医疗保险;带薪年假;带薪病假;绩效奖金;专业培训;定期体检;出差补贴;通讯补贴,定期团建,
半导体行业分析师(007980),1.2-2万,上海,1-3年,硕士,五矿证券有限公司,金融/投资/证券,国企,1000-5000人,,数据库;半导体;消费电子;tmt;研究;产业发展,路演 投资策略 二级市场 投资支持
研究院-质量控制岗,1-2万,北京,1年及以上,硕士,太平洋证券股份有限公司,金融/投资/证券,已上市,1000-5000人,,质量控制,
金融工具岗,1-1.8万,深圳·南山区,2-5年,硕士,世纪证券有限责任公司,金融/投资/证券,国企,1000-5000人,五险一金;年终奖金;节日福利;定期体检;带薪年假;周末双休;补充医疗保险,,
资产管理部-信评主管,1.5-3万,上海·虹口区,3年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,,证券从业资格;财务管理;会计学;经济学;cfa;cpa;行业研究;财务报表分析;frm,研究报告
资产管理部-品牌宣传总监,2-4万,上海·浦东新区,5年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,,证券从业资格;宣传;项目设计;文案撰写;资管;中文,市场营销 金融 金融行业 投资策略
市场营销岗（上海）,7.5千-1.5万,上海,2年及以上,硕士,招商证券股份有限公司,金融/投资/证券,国企,10000人以上,五险一金,经济;关系维护;信息管理;数据整理;机构业务;客户情况分析,市场营销 金融
宏观联席首席分析师/分析师/研究员/研究助理(000591),1.5-2.5万,深圳·福田区,1年及以上,硕士,国盛证券有限责任公司,金融/投资/证券,国企,1000-5000人,,数据分析;证券从业资格;经济学;大类资产配置;电话会议;分析师;产业发展;区域经济;研究助理,路演 上市公司
创新交易岗(J12267),1-1.8万,北京·西城区,3年及以上,本科,渤海证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;绩效奖金;专业培训;年终奖金;定期体检;餐饮补贴;带薪年假;补充医疗保险,创新交易,销售交易 证券交易
证券投资顾问,5千-1万,青岛·崂山区,3-5年,本科,华金证券股份有限公司,金融/投资/证券,国企,500-1000人,五险一金;绩效奖金;年终奖金;定期体检;餐饮补贴;通讯补贴;补充医疗保险;交通补贴;带薪年假;周末双休;节日福利,,
研究院传媒研究岗,13.2-22.8万/年,北京·西城区,5年及以上,硕士,西南证券股份有限公司,金融/投资/证券,国企,1000-5000人,,管理;经济;cfa;英语听说读写;cpa;数理,金融 投资 路演 投资组合
研究院海外研究岗,13.2-22.8万/年,深圳·福田区,5年及以上,硕士,西南证券股份有限公司,金融/投资/证券,国企,1000-5000人,,计算机;英语;数理;股票池,路演 投资组合 经管
宏观联席首席分析师/分析师/研究员/研究助理(000591),1.5-2.5万,北京·东城区,1年及以上,硕士,国盛证券有限责任公司,金融/投资/证券,国企,1000-5000人,,数据分析;证券从业资格;经济学;大类资产配置;电话会议;分析师;产业发展;区域经济;研究助理,路演 上市公司
宏观联席首席分析师/分析师/研究员/研究助理(000591),1.5-2.5万,上海·浦东新区,4年及以上,硕士,国盛证券有限责任公司,金融/投资/证券,国企,1000-5000人,,数据分析;证券从业资格;经济学;大类资产配置;电话会议;分析师;产业发展;区域经济;研究助理,路演 上市公司
软件开发/测试工程师岗（Android开发岗）(J10886),1.5-2.5万,南京·建邺区,3年及以上,硕士,南京证券股份有限公司,金融/投资/证券,国企,1000-5000人,年终奖金;定期体检;绩效奖金;餐饮补贴;带薪年假;五险两金;节假日福利,,
研究院海外研究岗,13.2-22.8万/年,上海,5年及以上,硕士,西南证券股份有限公司,金融/投资/证券,国企,1000-5000人,,计算机;英语;数理;股票池,路演 投资组合 经管
市场风险管理岗,1-2万,深圳·福田区,3年及以上,硕士,招商证券股份有限公司,金融/投资/证券,国企,10000人以上,五险一金,风险管理;风险控制,金融
投资经理/助理岗（资产管理总部）(J10985),1.5-2.5万,南京·建邺区,3年及以上,硕士,南京证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;绩效奖金;定期体检;年终奖金;餐饮补贴;交通补贴;带薪年假;节日福利;补充医疗保险;周末双休;高温补贴,,
审核岗,7.5千-1.5万,深圳·福田区,3年及以上,硕士,招商证券股份有限公司,金融/投资/证券,国企,10000人以上,五险一金,审核;数据统计;质量控制;债券;业务调研;动态管理;课题研究;监管政策;材料审核;数字化建设,
渠道理财部总监（富安达基金）(J11038),3-4万,上海·浦东新区,5年及以上,硕士,南京证券股份有限公司,金融/投资/证券,国企,1000-5000人,,,
软件开发/测试工程师岗（系统开发岗）(J10885),1.5-2.5万,南京·建邺区,3年及以上,硕士,南京证券股份有限公司,金融/投资/证券,国企,1000-5000人,专业培训;绩效奖金;年终奖金;定期体检;餐饮补贴;补充医疗保险;节日福利;交通补贴;高温补贴;周末双休;五险两金,,
研究院--机械制造研究岗,13.2-22.8万/年,北京·西城区,5年及以上,硕士,西南证券股份有限公司,金融/投资/证券,国企,1000-5000人,,管理;经济;机械行业;cfa;英语听说读写;cpa;新能源,金融 投资 路演 投资组合
研究院策略研究岗,13.2-22.8万/年,北京·西城区,5年及以上,硕士,西南证券股份有限公司,金融/投资/证券,国企,1000-5000人,,管理;经济;cfa;英语听说读写;cpa;资格证书;数理,金融 投资 路演
研究院协同研究组研究岗,15.6-22.8万/年,重庆·江北区,3年及以上,博士,西南证券股份有限公司,金融/投资/证券,国企,1000-5000人,,管理;经济;理工;决策支持;产业发展;产业分析;深度研究;市场趋势;新能源,金融 产业研究报告
研究院策略研究岗,13.2-22.8万/年,上海,5年及以上,硕士,西南证券股份有限公司,金融/投资/证券,国企,1000-5000人,,管理;经济;cfa;英语听说读写;cpa;资格证书;数理,金融 投资 路演
研究院海外研究岗,13.2-22.8万/年,北京·西城区,5年及以上,硕士,西南证券股份有限公司,金融/投资/证券,国企,1000-5000人,,计算机;英语;数理;股票池,路演 投资组合 经管
研究院金融工程研究岗,13.2-22.8万/年,北京·西城区,1年及以上,硕士,西南证券股份有限公司,金融/投资/证券,国企,1000-5000人,,计算机;编程;数学;调研;深度报告;数理统计;数据处理分析;量化建模,研究报告 金融产品研究
研究院传媒研究岗,13.2-22.8万/年,深圳·福田区,5年及以上,硕士,西南证券股份有限公司,金融/投资/证券,国企,1000-5000人,,管理;经济;cfa;英语听说读写;cpa;数理,金融 投资 路演 投资组合
研究院策略研究岗,13.2-22.8万/年,深圳·福田区,5年及以上,硕士,西南证券股份有限公司,金融/投资/证券,国企,1000-5000人,,管理;经济;cfa;英语听说读写;cpa;资格证书;数理,金融 投资 路演
债券基金经理（富安达基金）(J11041),3-5万,上海·浦东新区,5年及以上,硕士,南京证券股份有限公司,金融/投资/证券,国企,1000-5000人,,,
